t, x, y, z, e_y1, e_y2, e_y3, p0, p1, p2, p3, norm_P
6.436436436436436814e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.464706642909884948e-01, 3.523532813550628306e-01, -3.991673579002828487e-01, -7.234594565383549725e-01, -2.341167708805351466e-02, -3.785627448942360251e-01, 5.645692645323440173e-01, 9.929702403170487246e-01
6.446446446446446821e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.767537747264745551e-01, 2.474348940706455613e-01, -5.791627980494097327e-01, -6.550411392195936156e-01, 3.560056267325439894e-02, -4.312384256113604986e-01, 6.080982136214700962e-01, 9.930238221040537105e-01
6.456456456456456827e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.604962925814203967e-01, 1.362057937430630750e-01, -7.383716064672455337e-01, -5.808508962570504419e-01, 1.029461703614458490e-01, -4.722445495641781621e-01, 6.445503396131149199e-01, 9.931997445444505912e-01
6.466466466466466834e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.050606699154011059e-01, 2.165687975868635373e-02, -8.628120880375540480e-01, -5.033013763051613632e-01, 1.776563693356776885e-01, -5.004362336897508756e-01, 6.714388906846678884e-01, 9.930461564648667139e-01
6.476476476476476840e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.221458720701471656e-01, -9.354297184807558452e-02, -9.420571901567306172e-01, -4.246544889194804329e-01, 2.578728189607608634e-01, -5.162201347915653660e-01, 6.874121563334657514e-01, 9.928990512421096426e-01
6.486486486486486847e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.261959822227893269e-01, -2.063794994801426697e-01, -9.702999929223699027e-01, -3.470697639922537547e-01, 3.415894608646354302e-01, -5.203762392816750904e-01, 6.914134283317739937e-01, 9.929676430467748727e-01
6.496496496496496853e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -6.740676993028064945e-02, -3.141144196779686038e-01, -9.469891544880220113e-01, -2.725903345858204929e-01, 4.268469754966930929e-01, -5.137183559164171243e-01, 6.824917901406185594e-01, 9.930787601268575848e-01
6.506506506506506859e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.438490145855998770e-01, -4.140463994385159552e-01, -8.769853118482844323e-01, -2.032653226359574239e-01, 5.113002255225991277e-01, -4.975927664060110778e-01, 6.601469782337066050e-01, 9.930444632827080120e-01
6.516516516516516866e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -3.918424041573362882e-01, -5.048312247983324230e-01, -7.691586083330368417e-01, -1.403090572305920880e-01, 5.928281828661934316e-01, -4.737365942261431151e-01, 6.248365339577787170e-01, 9.929647228470537268e-01
6.526526526526526872e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -5.041454432613192704e-01, -5.858817352449323668e-01, -6.344918946253250702e-01, -8.435302565879598813e-02, 6.696504328033090481e-01, -4.439059544198973861e-01, 5.774402070519412122e-01, 9.929938691558378716e-01
6.536536536536536879e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -5.772200667668003771e-01, -6.568792234096991756e-01, -4.851048138025444989e-01, -3.592995450746058750e-02, 7.401060746827173853e-01, -4.097500950337046310e-01, 5.188617681107454693e-01, 9.930562109972965734e-01
6.546546546546546885e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -6.116032360562871917e-01, -7.176072126762189640e-01, -3.331386647637057941e-01, 4.702037921582087610e-03, 8.025472318293221941e-01, -3.731176797912317822e-01, 4.503504089446417891e-01, 9.930440384428689260e-01
6.556556556556556892e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -6.109943390752923253e-01, -7.689171365576890071e-01, -1.882879569326475488e-01, 3.785918906364541675e-02, 8.559544654228891103e-01, -3.353956413347742860e-01, 3.733842872881334429e-01, 9.929740315305192189e-01
6.566566566566566898e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -5.807091748254030739e-01, -8.120692902982598049e-01, -5.762223553525248204e-02, 6.414739972813543467e-02, 8.997425241309465749e-01, -2.975423416322335313e-01, 2.894473103458952146e-01, 9.929565394073770479e-01
6.576576576576576905e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -5.273164200009961000e-01, -8.479735003622905776e-01, 5.365012470309159232e-02, 8.417257072445807897e-02, 9.333261566210229176e-01, -2.605161426515110179e-01, 2.000233853226018321e-01, 9.930059171793844675e-01
6.586586586586586911e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -4.577855468637676561e-01, -8.775781439323904198e-01, 1.424394410787330756e-01, 9.852066132420857214e-02, 9.562947135659215503e-01, -2.250795084173308203e-01, 1.065262026189185696e-01, 9.930833383234669576e-01
6.596596596596596918e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -3.793270144724613102e-01, -9.015582849700343182e-01, 2.080953504845787783e-01, 1.080632420747043854e-01, 9.682509862808446055e-01, -1.919948399567360520e-01, 1.054505681934622685e-02, 9.930563194073437350e-01
6.606606606606606924e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.976017422639878895e-01, -9.209579629066126927e-01, 2.515345573879277929e-01, 1.135012119869926867e-01, 9.692833573487512622e-01, -1.615066282870932235e-01, -8.661643951456449164e-02, 9.929650298628994731e-01
6.616616616616616930e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.171972730843642063e-01, -9.367047734328004527e-01, 2.746079241262388004e-01, 1.154611166381469267e-01, 9.596442788006176450e-01, -1.336773895960713665e-01, -1.837584192255306836e-01, 9.929175254851588805e-01
6.626626626626626937e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.419283078240004825e-01, -9.494632496533308430e-01, 2.799569484687832732e-01, 1.145695016052405424e-01, 9.395862026674202117e-01, -1.085696400713395404e-01, -2.796810151562695301e-01, 9.929537954633727015e-01
6.636636636636636943e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -7.471356254635569405e-02, -9.597184707359369682e-01, 2.708474487601952307e-01, 1.114529124653469427e-01, 9.093615809801349759e-01, -8.624589590056683241e-02, -3.731843601494981844e-01, 9.930081358576982042e-01
6.646646646646646950e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.734910967012445737e-02, -9.679959933465691613e-01, 2.503652636821709909e-01, 1.065287642684513564e-01, 8.694776658551136572e-01, -6.661245846062530118e-02, -4.633565626104558799e-01, 9.932151392189739747e-01
6.656656656656656956e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.933680469788979561e-02, -9.745093194314620177e-01, 2.224206335557623315e-01, 1.005388145024008473e-01, 8.201427679679662575e-01, -4.962740539381065713e-02, -5.487357027375184826e-01, 9.931344138114767128e-01
6.666666666666666963e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.526958008846382719e-02, -9.796787524047201323e-01, 1.896560676640915710e-01, 9.373541974880675309e-02, 7.621066774829337032e-01, -3.509341748714332049e-02, -6.285908868554643814e-01, 9.929506371256465735e-01
6.676676676676676969e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 9.082594288754496092e-02, -9.838137619355653563e-01, 1.544704823737489408e-01, 8.635486543061737796e-02, 6.961368778431739068e-01, -2.280670502645557735e-02, -7.022153484465293305e-01, 9.928193475475921570e-01
6.686686686686686976e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.067978919241042574e-01, -9.871336616856600799e-01, 1.190014464098173574e-01, 7.863343697078101213e-02, 6.230008524918441148e-01, -1.256347829757968604e-02, -7.689023209929493063e-01, 9.928151388001094091e-01
6.696696696696696982e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.143423086380801479e-01, -9.897938915671697924e-01, 8.505227023208415671e-02, 7.080741979224597360e-02, 5.434660848721019066e-01, -4.159947586347911841e-03, -8.279450379769601742e-01, 9.929145820152089907e-01
6.706706706706706989e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.148922252509968212e-01, -9.919081114726522319e-01, 5.401920928364292024e-02, 6.310910036035545512e-02, 4.582989824485056429e-01, 2.605925487538520227e-03, -8.786545830027034931e-01, 9.930062350967039375e-01
6.716716716716716995e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.095929632560107281e-01, -9.936164761300574355e-01, 2.675221051901790353e-02, 5.557152365941333411e-02, 3.682995201611176106e-01, 7.887255283156147101e-03, -9.210032822807018293e-01, 9.934998669151727801e-01
6.726726726726727001e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.004252825242869934e-01, -9.949371836113098944e-01, 3.842303672564321548e-03, 4.852505781877023555e-02, 2.745321886426782543e-01, 1.198361633410065935e-02, -9.534412424454803414e-01, 9.934366681845794300e-01
6.736736736736737008e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.849165939818059989e-02, -9.959701525067348182e-01, -1.458360492703987890e-02, 4.197108818244275896e-02, 1.779800548160178630e-01, 1.502200608738472193e-02, -9.760087071718914764e-01, 9.931047927070776327e-01
6.746746746746747014e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.482341962672740820e-02, -9.967875193937560940e-01, -2.856741248705336675e-02, 3.591100009444750385e-02, 7.962618560396667045e-02, 1.712942199002100499e-02, -9.887459201347881255e-01, 9.927446001074605730e-01
6.756756756756757021e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.036719704579715517e-02, -9.974405369041621228e-01, -3.831679607130675236e-02, 3.034617889880104197e-02, -1.954635207064497893e-02, 1.843286148902216828e-02, -9.916931250090228467e-01, 9.925210199415741563e-01
6.766766766766767027e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.595932907606833928e-02, -9.979651420321988819e-01, -4.419632744392264917e-02, 2.527800993951997283e-02, -1.185544912849868515e-01, 1.905932203140088543e-02, -9.848905654694483092e-01, 9.925053294050217856e-01
6.776776776776777034e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.229549388087158551e-02, -9.983864313481713992e-01, -4.670690286085476400e-02, 2.070787856062089594e-02, -2.164151651162288248e-01, 1.913580106416981966e-02, -9.683784851909171820e-01, 9.926668169077622617e-01
6.786786786786787040e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.990363924214781990e-02, -9.987221888730584141e-01, -4.645249829153978022e-02, 1.663717010612038305e-02, -3.121453066415403876e-01, 1.878929603434163070e-02, -9.421971278482820233e-01, 9.928745909018416027e-01
6.796796796796797047e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 9.123862540634873619e-03, -9.989893832777021476e-01, -4.401098988634633002e-02, 1.305620301530036054e-02, -4.050644570722060633e-01, 1.811201168351499538e-02, -9.066251769072487532e-01, 9.932496842132404469e-01
6.806806806806807053e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.344561037569927723e-04, -9.992008389514173139e-01, -3.997080635088918338e-02, 9.934416596855392967e-03, -4.939857854169035223e-01, 1.719850329258632363e-02, -8.618710694211307866e-01, 9.935985998619882853e-01
6.816816816816817060e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -7.032170540436180096e-03, -9.993642680379273280e-01, -3.495151422339323050e-02, 7.253028657917060147e-03, -5.774941668607977974e-01, 1.615819252828452554e-02, -8.081216490114950801e-01, 9.934152233430886270e-01
6.826826826826827066e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.242274808647986749e-02, -9.994922097736231859e-01, -2.934276626051647921e-02, 4.976521467869201090e-03, -6.550116594528664349e-01, 1.501951189156784661e-02, -7.461584224307804547e-01, 9.929969873503997624e-01
6.836836836836837072e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.613622805211157793e-02, -9.995936734282824254e-01, -2.349702505431287836e-02, 3.069377296095661747e-03, -7.259603212420873142e-01, 1.381089388339453231e-02, -6.767628964314259532e-01, 9.925857987453838849e-01
6.846846846846847079e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.832211446432805216e-02, -9.996750199153283667e-01, -1.772440912537440183e-02, 1.496078411980286335e-03, -7.897622102774377595e-01, 1.256077100472283159e-02, -6.007165777658703965e-01, 9.923430691065920906e-01
6.856856856856857085e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.917532417041277817e-02, -9.997406708979883483e-01, -1.228405044759939280e-02, 2.211070849069095290e-04, -8.458393846078957612e-01, 1.129757575651098647e-02, -5.188009731865527163e-01, 9.923338140159767562e-01
6.866866866866867092e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.892639454164903381e-02, -9.997936790051098477e-01, -7.375026174957786777e-03, -7.910544157406131788e-04, -8.936139022824388656e-01, 1.004974063971724764e-02, -4.317975894459118447e-01, 9.925203210301352108e-01
6.876876876876877098e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.782754048297309490e-02, -9.998361784595788393e-01, -3.129703448160813754e-03, -1.575923820578445378e-03, -9.325078213500447299e-01, 8.845698155299860574e-03, -3.404879332963868244e-01, 9.927656317133437547e-01
6.886886886886887105e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.611407564566087400e-02, -9.998700861903617731e-01, 3.838069360294878510e-04, -2.163310383577924517e-03, -9.622375429752981768e-01, 7.706160389543836517e-03, -2.455633427056752860e-01, 9.931095152155621220e-01
6.896896896896897111e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.397837395210892869e-02, -9.998973494263356798e-01, 3.145738680096714542e-03, -2.579617946540914419e-03, -9.825763845961867915e-01, 6.635051109042399559e-03, -1.479458599212796210e-01, 9.936775167859691615e-01
6.906906906906907118e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.166376014718017474e-02, -9.999184394507873996e-01, 5.202993900636131153e-03, -2.867811288017131470e-03, -9.923434281551904990e-01, 5.659827494273633394e-03, -4.906066864561778318e-02, 9.935757075329486598e-01
6.916916916916917124e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -9.296854791456140438e-03, -9.999349661709893144e-01, 6.605446208171146180e-03, -3.042641302116411324e-03, -9.918375672778267926e-01, 4.776345581480229835e-03, 5.017234094126554744e-02, 9.931218932247598552e-01
6.926926926926927131e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -6.987266025226460467e-03, -9.999480911091278568e-01, 7.415740064501890466e-03, -3.118858882948589636e-03, -9.813576955896133880e-01, 3.980461406904881559e-03, 1.488332786593253854e-01, 9.925924858083423619e-01
6.936936936936937137e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -4.826814810682236202e-03, -9.999586373629736347e-01, 7.708788618753074223e-03, -3.111214924623504664e-03, -9.612027067160681115e-01, 3.268031006790283848e-03, 2.460022543285170227e-01, 9.921935860596845513e-01
6.946946946946947143e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.887481604412405010e-03, -9.999671782016692489e-01, 7.570004582275631326e-03, -3.034460321250989460e-03, -9.316714942827084567e-01, 2.634910417379126776e-03, 3.407593777687957792e-01, 9.920407640307430386e-01
6.956956956956957150e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.219211677251388209e-03, -9.999741086785784994e-01, 7.091931709288681711e-03, -2.903345966940881415e-03, -8.930629519150521389e-01, 2.076955674914106494e-03, 4.321847588001168083e-01, 9.921480962966270356e-01
6.966966966966967156e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.514183011200862829e-04, -9.999797029404633442e-01, 6.369519573710860638e-03, -2.732622755803016182e-03, -8.456759732386169848e-01, 1.590022815637915678e-03, 5.193585072424351523e-01, 9.924268769828094028e-01
